,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058822,0.0,13.558158150772867,0.0,254.0,0.0,222.0,0.0,186.0,0.0,154.0,0.0,127.0,0.0,98.0,0.0,63.0,0.0,35.0,0.0,17.0,0.0,15.937377450509228,0.0,14.89966442575134,0.0,13.638181696985855,0.0,12.409673645990857,0.0,11.269427669584644,0.0,9.899494936611665,0.0,7.937253933193772,0.0,5.916079783099616,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,4.0973228539365945,0.0,,,,,,,,,,,,,,,,,,,13.51098203927414,0.0,12.9303886684889,0.0,11.928891339495948,0.0,10.794490974596624,0.0,9.732481229144481,0.0,8.176926257921416,0.0,6.075899799296445,0.0,4.198759810621474,0.0,3.025437637820599,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,275.0,0.0,229.0,0.0,193.0,0.0,163.0,0.0,132.0,0.0,100.0,0.0,68.0,0.0,39.0,0.0,19.0,0.0,16.583123951777,0.0,15.132745950421556,0.0,13.892443989449804,0.0,12.767145334803704,0.0,11.489125293076057,0.0,10.0,0.0,8.246211251235321,0.0,6.244997998398398,0.0,4.358898943540674,0.0,,,,,,,,,,,,,,,,,,,2.0875499180665567,0.0,,,,,,,,,,,,,,,,,,,14.188311736957292,0.0,13.213044161220047,0.0,12.289830860566031,0.0,11.260635497538129,0.0,9.958830814099947,0.0,8.456790455222661,0.0,6.748984962962084,0.0,4.835463987190787,0.0,3.3312449808002635,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,257.0,0.0,215.0,0.0,175.0,0.0,145.0,0.0,110.0,0.0,84.0,0.0,58.0,0.0,38.0,0.0,21.0,0.0,16.0312195418814,0.0,14.66287829861518,0.0,13.228756555322953,0.0,12.041594578792296,0.0,10.488088481701515,0.0,9.16515138991168,0.0,7.615773105863909,0.0,6.164414002968976,0.0,4.58257569495584,0.0,,,,,,,,,,,,,,,,,,,3.281859539894186,0.0,,,,,,,,,,,,,,,,,,,13.492563766010244,0.0,12.633059755625512,0.0,11.357775134362505,0.0,10.353363862715243,0.0,8.893616762613895,0.0,7.555276649177281,0.0,6.164179046455726,0.0,4.807579205429453,0.0,3.459494285471013,0.0
Abtäs,242.61176470588234,0.0,13.807851490494267,0.0,267.0,0.0,231.0,0.0,188.0,0.0,157.0,0.0,129.0,0.0,87.0,0.0,60.0,0.0,36.0,0.0,14.0,0.0,16.34013463836819,0.0,15.198684153570664,0.0,13.711309200802088,0.0,12.529964086141668,0.0,11.357816691600547,0.0,9.327379053088816,0.0,7.745966692414834,0.0,6.0,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,1.9876053851241167,0.0,,,,,,,,,,,,,,,,,,,13.92412654196997,0.0,13.252020449359435,0.0,12.043363374185414,0.0,11.035623480873607,0.0,9.80981162177765,0.0,7.70808983185431,0.0,6.195601899472906,0.0,4.379200796615347,0.0,2.737159401971197,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,246.0,0.0,211.0,0.0,171.0,0.0,141.0,0.0,111.0,0.0,79.0,0.0,56.0,0.0,36.0,0.0,10.0,0.0,15.684387141358123,0.0,14.52583904633395,0.0,13.076696830622021,0.0,11.874342087037917,0.0,10.535653752852738,0.0,8.888194417315589,0.0,7.483314773547883,0.0,6.0,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.1204904097015755,0.0,,,,,,,,,,,,,,,,,,,13.262986404176827,0.0,12.577512663506694,0.0,11.232121892277517,0.0,10.158921320324234,0.0,8.786074223138494,0.0,7.1371053933663084,0.0,5.699998127168084,0.0,4.265539358431981,0.0,1.832256794907571,0.0
Adern,235.03529411764703,0.0,13.660973298591182,0.0,263.0,0.0,218.0,0.0,182.0,0.0,149.0,0.0,111.0,0.0,84.0,0.0,63.0,0.0,34.0,0.0,22.0,0.0,16.217274740226856,0.0,14.7648230602334,0.0,13.490737563232042,0.0,12.206555615733702,0.0,10.535653752852738,0.0,9.16515138991168,0.0,7.937253933193772,0.0,5.830951894845301,0.0,4.69041575982343,0.0,,,,,,,,,,,,,,,,,,,2.5592207868260903,0.0,,,,,,,,,,,,,,,,,,,13.75304363565634,0.0,12.828926575858041,0.0,11.732651743353143,0.0,10.581240418163778,0.0,8.934213754800142,0.0,7.578041822220507,0.0,6.386513054041712,0.0,4.208599846703584,0.0,3.458931118870881,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,249.0,0.0,205.0,0.0,167.0,0.0,141.0,0.0,116.0,0.0,84.0,0.0,66.0,0.0,42.0,0.0,21.0,0.0,15.7797338380595,0.0,14.317821063276353,0.0,12.922847983320086,0.0,11.874342087037917,0.0,10.770329614269007,0.0,9.16515138991168,0.0,8.12403840463596,0.0,6.48074069840786,0.0,4.58257569495584,0.0,,,,,,,,,,,,,,,,,,,2.762595467705364,0.0,,,,,,,,,,,,,,,,,,,13.392615146396423,0.0,12.558266686357719,0.0,11.251247562317305,0.0,10.340800007886287,0.0,9.152192986056397,0.0,7.631110481662311,0.0,6.580408405315102,0.0,4.756699607077586,0.0,3.3985084143551436,0.0
Adria,224.24313725490197,0.0,13.54736518374554,0.0,247.0,0.0,213.0,0.0,187.0,0.0,150.0,0.0,122.0,0.0,94.0,0.0,64.0,0.0,40.0,0.0,22.0,0.0,15.716233645501712,0.0,14.594519519326424,0.0,13.674794331177344,0.0,12.24744871391589,0.0,11.045361017187261,0.0,9.695359714832659,0.0,8.0,0.0,6.324555320336759,0.0,4.69041575982343,0.0,,,,,,,,,,,,,,,,,,,2.8390921914333997,0.0,,,,,,,,,,,,,,,,,,,13.37211335872562,0.0,12.7231053372117,0.0,11.888692914357998,0.0,10.626508379402214,0.0,9.353609117172489,0.0,8.011240848958144,0.0,6.183182811902577,0.0,4.527215142268684,0.0,3.50494236375404,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,272.0,0.0,237.0,0.0,193.0,0.0,152.0,0.0,106.0,0.0,59.0,0.0,35.0,0.0,19.0,0.0,4.0,0.0,16.492422502470642,0.0,15.394804318340652,0.0,13.892443989449804,0.0,12.328828005937952,0.0,10.295630140987,0.0,7.681145747868608,0.0,5.916079783099616,0.0,4.358898943540674,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.8233587970318494,0.0,,,,,,,,,,,,,,,,,,,14.096476018481253,0.0,13.242133316850724,0.0,11.77979484092714,0.0,10.446467235011177,0.0,8.484762076578129,0.0,5.914892931494562,0.0,4.3380524605174635,0.0,2.696352771391391,0.0,0.8257818244582235,0.0
Agenk,251.83529411764704,0.0,14.015995695367646,0.0,280.0,0.0,236.0,0.0,198.0,0.0,164.0,0.0,131.0,0.0,92.0,0.0,69.0,0.0,30.0,0.0,13.0,0.0,16.73320053068151,0.0,15.362291495737216,0.0,14.071247279470288,0.0,12.806248474865697,0.0,11.445523142259598,0.0,9.591663046625438,0.0,8.306623862918075,0.0,5.477225575051661,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.0407858353031343,0.0,,,,,,,,,,,,,,,,,,,14.37568205423432,0.0,13.307127049148546,0.0,12.241504067902975,0.0,11.032304014543742,0.0,9.662016648890297,0.0,7.856457301139322,0.0,6.402760112020812,0.0,3.6619576724043874,0.0,2.404959565112653,0.0
